,Time,X Position,Y Position,Z Position,yaw
716,91.786922183,2.0644949121077696,-0.6455817775566834,1.854,-1.6025530585582797
717,91.806922183,2.056945304853976,-0.6567005759496323,1.854,-1.6029970683960062
718,91.826921724,2.056945304673848,-0.6567005759976212,1.853,-1.6033295578354
719,91.846921724,2.0569453066075987,-0.6678193726091639,1.853,-1.6040307820011348
720,91.866921724,2.0569453084763443,-0.6789381686510119,1.852,-1.6047563687667143
721,91.886912267,2.0569453084763443,-0.6789381686510119,1.852,-1.6053918969342076
722,91.906912267,2.0569453103683584,-0.6900569640022178,1.851,-1.606165493357849
723,91.926912267,2.056945312278841,-0.7011757613044021,1.851,-1.606806315586807
724,91.946916313,2.056945312278841,-0.7011757613044021,1.851,-1.607234457178859
725,91.966916313,2.056945314350984,-0.7122945566076195,1.851,-1.6074628929241286
726,91.986916313,2.056945316376589,-0.7234133539225371,1.851,-1.607757061962274
727,92.00691886,2.056945316376589,-0.7234133539225371,1.851,-1.608002814067007
728,92.02691886,2.056945318310341,-0.7345321511644964,1.851,-1.608087448109406
729,92.04691886,2.056945320382483,-0.7456509464677141,1.851,-1.6080084420413456
730,92.06691541,2.056945320382483,-0.7456509464677141,1.851,-1.6078996505710017
731,92.08691541,2.056945322339503,-0.7567697430190319,1.851,-1.6075755595382084
732,92.10691541,2.0569453242499858,-0.7678885390603825,1.851,-1.6072572072693154
733,92.126922462,2.0569453264139828,-0.7790073363278083,1.851,-1.6070778879217464
734,92.146922462,2.0569453264139828,-0.7790073363278083,1.851,-1.607083741617828
735,92.166922462,2.056945328371002,-0.7901261322487094,1.851,-1.6069981119836665
736,92.186919016,2.0569453303047536,-0.801244929490669,1.851,-1.607040759438776
737,92.206919016,2.056945330239748,-0.8012449295513908,1.85,-1.6070281438137504
738,92.226919016,2.056945332173499,-0.8123637249020996,1.85,-1.6070030191106477
739,92.246909571,2.0569453341072506,-0.8234825221440594,1.85,-1.6068488004821508
740,92.266909571,2.0569453341072506,-0.8234825221440594,1.85,-1.6067417087774032
741,92.286909571,2.056945336179393,-0.8346013174472768,1.85,-1.6064614829538584
742,92.306903129,2.0569453381131444,-0.8457201146892364,1.85,-1.6062397114874467
743,92.326903129,2.0569453381131444,-0.8457201146892364,1.85,-1.6058618535002689
744,92.346903129,2.05694534013875,-0.8568389113737369,1.85,-1.6053751752461831
745,92.36690119,2.056945342234161,-0.8679577066167294,1.85,-1.6048792431733647
746,92.38690119,2.056945344167912,-0.8790765038586887,1.851,-1.6043800493721314
747,92.40690119,2.0569453443480405,-0.8790765038107002,1.851,-1.6038289489846522
748,92.426903752,2.056945346420183,-0.8901952997443345,1.851,-1.6033558438244184
749,92.446903752,2.0644949578635794,-0.901314094672895,1.851,-1.6029288050915085
750,92.466903752,2.064494958043708,-0.9013140952553232,1.852,-1.6022152338835445
751,92.486903317,2.06449496011585,-0.9124328918193744,1.852,-1.6018057806322978
752,92.506903317,2.064494962164724,-0.92355168844365,1.852,-1.6013833557099053
753,92.526902883,2.064494964075207,-0.9346704857458344,1.852,-1.600953606231387
754,92.546902452,2.064494964075207,-0.9346704857458344,1.852,-1.6005695108421003
755,92.566902452,2.0644949659904896,-0.9457892810368158,1.851,-1.6002381987655288
756,92.586902452,2.064494967744112,-0.9569080770659302,1.851,-1.6000260975970688
757,92.606899023,2.064494967744112,-0.9569080770659302,1.85,-1.599777632747049
758,92.626899023,2.0644949696128583,-0.968026873107778,1.849,-1.599620031619722
759,92.646899023,2.064494971708269,-0.9791456696116044,1.849,-1.5995794752441648
760,92.666911672,2.064494971708269,-0.9791456696116044,1.849,-1.5995515855083786
761,92.686911672,2.064494973600284,-0.9902644655932272,1.848,-1.5996366996379554
762,92.706911672,2.064494975510766,-1.0013832628954114,1.848,-1.599766967988744
763,92.726908249,2.06449497755964,-1.0125020588892704,1.848,-1.6000417827786808
764,92.746908249,2.06449497755964,-1.0125020588892704,1.848,-1.600137690498052
765,92.766908249,2.064494979655051,-1.023620855393097,1.848,-1.600209313197201
766,92.786907829,2.0644949816120715,-1.034739650683581,1.848,-1.6003052324536018
767,92.806907829,2.0644949816120715,-1.034739650683581,1.848,-1.600383032514603
768,92.826907829,2.064494983817805,-1.0458584485809266,1.849,-1.6004358742325964
769,92.846911911,2.0644949857980937,-1.0569772438111862,1.849,-1.6003497973836351
770,92.866911911,2.064494987823699,-1.0680960417565206,1.849,-1.600186132690755
771,92.886911911,2.0720445975868578,-1.0680960406691966,1.849,-1.599850188650563
772,92.906915994,2.0720445996590007,-1.0792148359724143,1.849,-1.5996280774542178
773,92.926915994,2.072044601707874,-1.0903336325966904,1.849,-1.5994359160602574
774,92.946915994,2.072044601707874,-1.0903336325966904,1.849,-1.5994108070263189
775,92.96690658,2.072044603484766,-1.1014524285655796,1.849,-1.5993792958470752
776,92.98690658,2.07204460553364,-1.112571225820273,1.848,-1.599430127735427
777,93.00690658,2.07204460553364,-1.112571225820273,1.848,-1.5995670571610812
778,93.026901668,2.0644949975706406,-1.123690022185844,1.847,-1.5996747961506477
779,93.046901668,2.064494999504392,-1.1348088187973868,1.847,-1.599772602321018
780,93.066904258,2.0644950015765344,-1.1459276153614375,1.847,-1.5999140954203268
781,93.08690985,2.0644950012812835,-1.145927615396693,1.847,-1.6001364245601195
782,93.10690985,2.0644950034452805,-1.157046411403286,1.846,-1.6004276874654266
783,93.12690985,2.06449500524544,-1.1681652073119504,1.845,-1.6010557067643787
784,93.14691354,2.06449500524544,-1.1681652073119504,1.845,-1.601732757702297
785,93.16691354,2.0644950072943145,-1.1792840039362265,1.845,-1.6024873587022614
786,93.18691354,2.0720446190646102,-1.1904027982128422,1.844,-1.6029560105458
787,93.206915738,2.072044621113484,-1.201521595467535,1.844,-1.603464199528488
788,93.226915738,2.072044621113484,-1.201521595467535,1.844,-1.6036445521780154
789,93.246915738,2.0720446231856267,-1.2126403914011692,1.844,-1.6036539334500917
790,93.26691234,2.072044625142647,-1.2237591879524872,1.844,-1.6034866215461263
791,93.28691234,2.072044627238057,-1.2348779838258963,1.844,-1.6032569822002394
792,93.30691234,2.072044627238057,-1.2348779838258963,1.844,-1.6028476771139035
793,93.326913444,2.072044629328669,-1.245996781080092,1.845,-1.6025276977585308
794,93.346913444,2.0720446314473486,-1.257115576893277,1.845,-1.6018956409042298
795,93.366913444,2.0720446312439518,-1.25711557700149,1.845,-1.6015297476836552
